GeneName,Ensembl,Pathway,ExpressionResults_Sample1.txt,ExpressionResults_Sample10.txt,ExpressionResults_Sample2.txt,ExpressionResults_Sample3.txt,ExpressionResults_Sample4.txt,ExpressionResults_Sample5.txt,ExpressionResults_Sample6.txt,ExpressionResults_Sample7.txt,ExpressionResults_Sample8.txt,ExpressionResults_Sample9.txt
Gene_1558,Ens_1001558,DNA_Binding,3.020750659858,3.16651554742702,3.16356260682712,2.01415935524077,3.95319673975117,3.88968613412259,2.88864165158145,3.20637964548905,1.96956121629251,4.17341373581472
Gene_1559,Ens_1001559,Glycolysis,2.39011636990243,3.06508736955839,3.0837494867089,4.48670502468805,3.47054322058685,3.27282829049442,3.00758606503731,2.85649383743892,5.1150802859826,1.63885028333882
Gene_156,Ens_100156,DNA_Binding,5.81326975011081,5.04043162062146,6.9898996372348,6.47155193416137,7.41044329998284,5.34419918341247,5.31683411596115,4.5338613605953,5.53248972034123,6.47667406184724
Gene_1560,Ens_1001560,Glycolysis,2.96693159937164,3.23521343072671,1.72505396043956,5.28966358927459,1.72899964687636,2.43011289701551,3.95893138224853,3.0646487048354,3.09140669061715,3.66152116895952
Gene_1561,Ens_1001561,TGFb,0.573448640666041,3.34472300647195,0.815313078835815,2.57614714977693,4.24921615804842,2.68235440659368,4.80815531592041,2.20317498367805,5.71172690322851,2.26904281372966
Gene_1562,Ens_1001562,WntSignaling,4.42350004708221,2.05581518069718,3.3519549718941,1.45054835362326,2.75098574511999,3.16435199707519,2.05915295569708,1.58148520419211,3.34697630482584,3.08340875230943
Gene_1563,Ens_1001563,Glycolysis,4.29037489161361,3.65392506499301,2.80245110722376,4.47715243760734,3.27334274244112,2.84992204517452,3.04293910681092,2.72186338873816,2.68634151520661,2.41599218866233
Gene_1564,Ens_1001564,Glycolysis,3.3578093570031,1.46278450221653,1.10647869190267,2.08316671648553,3.16482419502385,2.7678077461122,3.03984288626867,2.56949659609102,4.64909235043019,3.02909748126369
Gene_1565,Ens_1001565,DNA_Binding,4.41854766856499,2.94498891635551,3.33812467030184,3.52843082944172,3.3881411516899,2.74616914337528,2.18749195372641,2.16743822963754,2.8296639316546,2.75725827305021
Gene_1566,Ens_1001566,DNA_Binding,1.50629590718855,2.60124003548072,4.66455453630763,4.44133490306272,3.87890935681206,3.14902484393752,1.3123594992074,2.99905731239993,3.41134028133298,3.90018333507947
Gene_1567,Ens_1001567,DNA_Binding,3.11071845139948,2.55168226753057,2.33117804472602,4.02943456186582,2.84243852292238,1.76885215512241,2.34586409723817,3.40115421092765,4.24911220098454,2.16510172750678
Gene_1568,Ens_1001568,DNA_Binding,3.77248182814503,3.73266411891191,3.28965742581156,3.02504371730815,3.1208877770017,2.64125949371082,3.64470045140997,1.15442995026917,2.27804335746582,3.21738191782507
Gene_1569,Ens_1001569,Glycolysis,3.30320484109504,2.57315919201048,2.8453452183461,2.78720020877022,2.34540787472107,5.45133400811196,3.03920234327337,3.02248418703403,2.55623186109593,2.473948434162
Gene_157,Ens_100157,DNA_Binding,5.08057096655863,6.12000708458032,6.44349473031684,7.8416952682974,7.14825008870465,4.68620259840694,6.63430527120337,5.86234911072588,7.4264535375427,7.61353904163516
Gene_1570,Ens_1001570,DNA_Binding,3.0428078501994,1.87551405949594,2.92226352888267,3.33793571686369,3.63225526298847,1.73156812379124,4.0699802530929,1.67859536914238,4.52170760921344,2.64488983054189
Gene_1571,Ens_1001571,Glycolysis,4.69248676992601,3.55457529214457,1.38023886286808,4.38568167164981,4.43471809135827,3.13254707532657,3.81763813773599,1.61508697419177,2.84686881005096,3.66419336722781
Gene_1572,Ens_1001572,DNA_Binding,3.09764171670638,2.89166516967706,3.31190836261377,1.84358703273373,4.80089769351071,1.40920061553288,4.43875598321284,4.39540320107149,2.47812684788518,2.31505664685329
Gene_1573,Ens_1001573,DNA_Binding,1.94773818906802,2.48063492228736,4.32457892467548,3.99260605094325,3.03626670882255,2.39868188065885,2.48558254822059,3.94339522016937,3.91996394372573,4.71442959813299
Gene_1574,Ens_1001574,Glycolysis,2.7357931831133,1.35309077855425,1.42035703482549,2.32867202408083,2.885977985353,3.08676435617534,0.892192006155261,4.72005388528229,1.89330481006251,1.7285775457325
Gene_1575,Ens_1001575,DNA_Binding,4.64188400807582,3.0801205431356,4.38697133851494,2.13705911794202,3.78165807715173,4.33424904273476,3.25186239978824,2.22583464234026,4.37719318599296,2.46793470307036
Gene_1576,Ens_1001576,DNA_Binding,4.5418208988794,2.52342075480849,4.00105281674266,3.02101370594648,2.7818590496044,4.36878538475614,4.48225379283829,2.27641137798688,3.05786028987129,2.00037849102589
Gene_1577,Ens_1001577,DNA_Binding,3.27383512170906,1.31536496305693,4.16809195446783,4.22376383097246,1.59225180219691,2.43349484503123,1.9987470687136,3.67740310597942,2.36706046205217,2.94936384526176
Gene_1578,Ens_1001578,DNA_Binding,4.39825660008756,1.64043613700867,3.07573739344327,1.13063983819494,2.88353777904247,3.38548004607647,3.41803114155554,1.66697301454743,0.91200170846818,3.41515039021211
Gene_1579,Ens_1001579,Glycolysis,4.09274289959511,1.92350637981741,4.15598680550005,2.7247967157691,1.76827316503648,2.46974039108295,3.02872728363139,3.75185497625602,5.20486561865245,1.45367583895125
Gene_158,Ens_100158,DNA_Binding,5.39065081974486,7.04593481127302,4.86355774486081,7.36294672434496,5.72550086693938,4.42221328459424,6.72986420281212,7.68281716296303,6.63597201424662,6.47646103443642
Gene_1580,Ens_1001580,Glycolysis,4.69425832063292,0.540288811320223,4.29863969407238,3.16429355126917,3.55379565870562,3.38189444974147,2.42640609447028,3.21822702501821,3.09626949235637,2.4865792400547
Gene_1581,Ens_1001581,TGFb,1.95155569190347,4.34352971420834,1.94435294634983,3.47952954940102,4.23361498124936,1.38205735089679,4.55992806489588,2.74880730524922,2.40512695581838,3.89437898201537
Gene_1582,Ens_1001582,DNA_Binding,3.42326485103645,0.754537667530589,4.20076685401538,2.61720976945021,3.88291934905607,1.90414239831071,3.04287729383281,3.79322187900235,4.21251583095196,2.62686171137824
Gene_1583,Ens_1001583,DNA_Binding,3.03716320551472,3.22348927052594,3.73949792771395,4.05988969759365,3.59988439571818,3.15317057249575,2.03577672667426,0.99801843244118,1.57481275084018,1.24549462804707
Gene_1584,Ens_1001584,DNA_Binding,3.66128366704761,4.79905846159952,4.6349121545333,1.58435937940732,4.09652278628801,4.65102461239512,4.92359182194337,3.34108330477696,3.20478414082659,2.92036448422475
Gene_1585,Ens_1001585,Glycolysis,1.91856622480395,3.28292569239719,2.21805235783519,2.42544717108708,3.27823870896286,2.54200214757042,2.85664734233539,3.24790313835905,4.08889334850503,3.18707931452443
Gene_1586,Ens_1001586,Glycolysis,2.97223334339082,2.8215961105049,2.75345144190775,3.80848036030455,3.64476475105921,3.04547864361791,3.89262425745662,3.79689257374197,2.15113669056205,2.07489431021823
Gene_1587,Ens_1001587,TGFb,1.45910100793971,2.44928323338687,3.03330334468409,2.27022472904637,3.36635075183723,3.74657665688867,4.77262125582589,2.6802318539116,1.82831800711394,2.84666515534332
Gene_1588,Ens_1001588,DNA_Binding,2.91667620277051,3.8967959992168,5.58732725450149,3.52505711623385,3.14380388246923,2.03699473023057,2.0222032247077,3.53186811858411,1.83720063293693,3.24723658622944
Gene_1589,Ens_1001589,DNA_Binding,3.35992067908737,3.38611570161734,4.08803599838561,2.78256165995725,2.49285947008221,3.90353966215514,1.54735869812073,3.66520655023446,2.93972051060219,2.78204170154671
Gene_159,Ens_100159,DNA_Binding,6.62983966757668,8.97373068901571,5.54197537467793,6.46684657786445,5.23903221421965,4.28999695806493,5.58570572122482,5.07677238835693,5.6702613931076,6.75155199282817
Gene_1590,Ens_1001590,TGFb,2.67667772932912,3.16812632216917,0.736565543752425,2.00098506141826,2.92350193019713,3.14363385782242,1.76322762404768,4.13296310595125,2.97063331073377,3.0722367569508
Gene_1591,Ens_1001591,TGFb,3.58155564717983,1.86777322061489,1.55469921620885,2.81376533941836,4.07984602610797,2.55104778444375,3.87094162115487,4.09787111263535,2.15834538922475,1.40450711710488
Gene_1592,Ens_1001592,DNA_Binding,3.32471787395824,1.65401567626479,3.32443285461943,2.19137687946257,3.14534132563035,2.32754035665656,3.04100735859121,4.84788071608197,2.86977406411853,2.42574951710982
Gene_1593,Ens_1001593,DNA_Binding,4.49017300439664,1.96456593603807,3.42822233811728,1.38840738445457,2.0365157097777,2.23079037897097,1.07475268159524,2.34506946641891,4.64469684324081,-0.132348353722458
Gene_1594,Ens_1001594,TGFb,2.04042860454906,1.80705151231427,0.156935976384067,3.7336885023905,2.88135331767754,4.90449079139189,2.67653399185303,1.66183430100673,1.80318540532592,3.4049772433036
Gene_1595,Ens_1001595,Glycolysis,2.58255142769916,2.91162054184473,2.15042588016117,2.46080809210642,2.86649617195514,4.3840904752039,3.63434410436293,2.81757211724123,3.30102817967067,4.01377000892094
Gene_1596,Ens_1001596,DNA_Binding,2.26989216148986,2.94237287381043,3.25762193279628,2.41470391366801,3.73187251807027,3.2917525734714,3.30190032180809,2.62145926898166,1.78899055651234,2.30537428108062
Gene_1597,Ens_1001597,WntSignaling,2.95345879671406,3.43859511113239,1.108327437178,2.85057979638861,2.54078280365656,3.18343875322704,2.86295839977382,2.88611747530055,3.87485991452273,2.30798096099405
Gene_1598,Ens_1001598,DNA_Binding,3.52119771076461,2.34803241715519,3.46822559815614,3.35202022055765,2.04712013525569,3.26972428444093,1.77239772749858,1.98201183369084,4.12796628052417,2.86674533486554
Gene_1599,Ens_1001599,TGFb,3.24135016985324,3.97489366089737,4.69386973830756,2.37305813676982,4.68894147600455,4.00769540132808,3.45472681764139,2.847322928631,3.3604782525959,2.23581556712067
Gene_16,Ens_10016,DNA_Binding,7.21647360533333,6.53251299414934,6.00006895201983,7.49669685624117,7.17540678127493,5.19655751713961,5.26954727519359,7.3939637735586,5.58490399526788,6.02085946467559
Gene_160,Ens_100160,WntSignaling,5.6519225534806,5.97262213616006,5.34538583292936,6.34850732617041,6.50249913958446,5.88832176099621,5.2282963022191,5.76646856132518,4.69296618083587,5.84780514274064
Gene_1600,Ens_1001600,DNA_Binding,3.01859637647853,2.43504217656916,2.55689068090524,2.93755389710812,2.21167548201839,3.29409715796828,2.57987072370137,1.66816615547503,3.14381739389838,4.28351863571867
Gene_1601,Ens_1001601,WntSignaling,2.11746769910802,3.70159186898737,4.52677974317912,4.40061708535448,5.08022153249652,2.85531801232768,2.02728301146583,3.23419171912522,3.92276371615464,4.15196252713337
Gene_1602,Ens_1001602,Glycolysis,3.06543865453067,1.79684189922025,2.95929423407312,1.95088543892269,3.10380654972801,2.16017262757228,2.18105679122872,2.66818848566875,3.06494893221019,2.08968356528321
Gene_1603,Ens_1001603,DNA_Binding,3.78302457131135,3.48867896465704,1.47025859177961,4.0720519312251,2.7875585652242,2.80166090032262,3.68603194297402,3.68348877840903,2.45985517528633,3.17361422178045
Gene_1604,Ens_1001604,DNA_Binding,3.88007455617748,2.18661276211751,1.78677896053579,2.60692562734254,3.20533778433495,2.93995672273276,2.33895563463016,2.95607004093041,3.12970025494667,3.51314367068169
Gene_1605,Ens_1001605,DNA_Binding,3.20257612436133,2.63277372479619,0.975026958047247,2.11001799594198,2.94993524670432,2.86593806180119,4.17819415184604,2.8325895241742,2.26133694257064,2.72852917007887
Gene_1606,Ens_1001606,DNA_Binding,4.37690731513709,1.31802234259642,2.66473967404281,1.85467243856219,2.53698870921298,3.07499011598423,3.11953478999826,4.22445301705152,2.34806549626938,3.77097360839766
Gene_1607,Ens_1001607,TGFb,1.67738208604897,4.05672586024722,2.21892872647237,3.14857293665335,2.55680301488274,2.92344674955397,3.51205977996569,2.49326875465336,2.14585547138716,2.80069377143337
Gene_1608,Ens_1001608,DNA_Binding,0.730330084599881,2.07111763444988,0.688258676992135,3.34983063082405,3.12415123833621,5.22288518543034,3.17866579892707,3.04458884497714,0.718736396135783,3.65254840327825
Gene_1609,Ens_1001609,DNA_Binding,2.48724930785994,4.90196324391902,3.48621772089508,3.31313593043349,3.91767253985776,4.51276953893171,4.62899514196124,3.98982347465716,3.48069982620568,1.95438678387757
Gene_161,Ens_100161,DNA_Binding,5.09523445679593,5.88908226881385,4.37520506875527,5.23882708536465,4.65484643675058,6.58775400277749,7.01509127511982,7.37174355913109,7.04402889557362,7.76051332645076
Gene_1610,Ens_1001610,Glycolysis,1.76743018710092,3.01262879859,2.82932197284998,3.47181185987289,5.03467627531339,3.67197202983545,2.50838717324238,2.84192364201461,2.76288203456043,2.71338328802686
Gene_1611,Ens_1001611,DNA_Binding,1.78957004385374,2.80455011906837,3.00201213836521,2.86734682706506,1.12805056791419,2.58851508397953,2.07237557811115,2.68861281311435,3.55701680858653,3.05399199703385
Gene_1612,Ens_1001612,DNA_Binding,3.78794638762803,3.53843409233752,2.70383923154966,2.3831680141938,1.94083809693421,0.961984670027328,2.73326135742464,4.19680706116495,3.18610709443093,0.412912574048871
Gene_1613,Ens_1001613,TGFb,3.40219712776178,1.5011079991867,1.82970665440598,2.12488764056719,3.96593273923281,3.77321735217534,3.14542192862246,2.67197897237704,3.72874955950934,4.41648599092813
Gene_1614,Ens_1001614,DNA_Binding,3.33342615277278,0.604747092646902,2.1562910402539,3.03862119361133,2.6930414859829,3.81208261971951,2.45353850388014,1.43189060455202,5.6635788138456,2.12164365625557
Gene_1615,Ens_1001615,Glycolysis,3.31196972868786,2.86499459550597,3.57082249824248,2.74624789817366,2.69863611639761,3.02336665052739,4.7534221124579,0.801251995375658,3.70120081412233,2.57451304103699
Gene_1616,Ens_1001616,Glycolysis,4.61565698826976,3.41409638396683,1.97049740866045,1.59090463233714,2.63466382143892,4.28751530136957,4.34035441471566,4.0609790119455,1.39472969024584,2.74967830827228
Gene_1617,Ens_1001617,Glycolysis,2.81126186057302,2.19278806649669,3.1590780721096,2.91511312260003,2.08104460857151,3.1194509462662,2.43634591970851,2.56238914389533,2.07276960148988,1.75373491292085
Gene_1618,Ens_1001618,DNA_Binding,2.81933561607505,4.29204195258695,2.20064534101315,2.42350757435173,3.3941553500142,2.99752374919529,1.98132425038815,2.63602794370006,1.64911578072535,0.204358265888329
Gene_1619,Ens_1001619,DNA_Binding,4.43572959237357,4.86259566996772,3.64190273090083,1.60806325799115,2.63349458203411,3.60774831653409,3.2637676796032,3.1618884782705,3.72281305168431,3.11466868121197
Gene_162,Ens_100162,DNA_Binding,5.24026239364894,6.80011466116457,6.5029940154196,4.76884875139046,5.51536223224778,6.32409973699895,5.82856457525254,4.68737400467831,4.37133578499332,5.31800999826102
Gene_1620,Ens_1001620,TGFb,2.21007829067939,2.00000400265833,2.28543561548963,3.3861528525294,2.55936583878354,3.40209877034479,1.36135290168081,3.33519376080521,3.02766834714151,5.88356400239754
Gene_1621,Ens_1001621,DNA_Binding,2.66433131817558,2.98250337159961,2.26331397089785,4.10602628118036,3.80752702407105,4.40908526386436,4.46988428607655,2.79060048159011,2.3002628923501,0.973720101946865
Gene_1622,Ens_1001622,WntSignaling,2.1823305913727,3.60351732275082,2.34421105025742,3.02517195906609,3.85826003134572,3.34771274015269,2.37183642981259,1.87207007080336,3.69182703841099,3.08791202496586
Gene_1623,Ens_1001623,DNA_Binding,2.13559676769394,1.06596771420542,3.89804931137117,3.47004527322535,1.0464732160855,3.36460756587366,2.53592181963176,1.60350090651272,3.44091846166975,5.16616212951233
Gene_1624,Ens_1001624,DNA_Binding,4.12763401627439,2.1882117372664,1.32156546009537,1.81384741734923,2.99512383921808,3.06277532878277,3.96258530346,2.53608672205976,3.01481239460532,2.36937466620812
Gene_1625,Ens_1001625,DNA_Binding,1.89799978963474,1.81935880048302,3.68675528583506,3.88995741211089,3.30554822537878,2.55159948829269,3.53005029304679,2.96950781344259,3.12839557266666,2.15188095231977
Gene_1626,Ens_1001626,TGFb,3.19963307154387,4.67717312202125,3.28356003657171,1.55440161403729,1.60939922338662,2.29619359930471,2.76840853868188,4.07732535708262,1.97541547232497,3.43098152697247
Gene_1627,Ens_1001627,DNA_Binding,2.05220065598211,2.2319493444153,3.55846472136445,1.81934194365635,2.0566780232501,3.88806314315895,4.25822653883523,3.17005027023431,3.71653349451033,3.67865198754782
Gene_1628,Ens_1001628,TGFb,3.65833247586403,3.80280293869526,2.67979945268734,4.06827213938178,2.14467459742527,3.71857125473278,3.01999983368562,2.26623886888385,3.64403514110211,2.89936171899027
Gene_1629,Ens_1001629,DNA_Binding,5.95134139168719,3.7720524687763,2.58215345433853,1.27078400772213,1.64120310710526,3.23848972085131,2.91831422502263,1.533699308642,3.15116843748511,2.55767611554511
Gene_163,Ens_100163,Glycolysis,3.8106926808025,6.53260810557416,5.20502394075972,6.49315465714665,6.4812651906671,4.90128755527091,6.35309116916104,5.63045761642443,4.85319793316655,4.72805758960768
Gene_1630,Ens_1001630,WntSignaling,1.58514946858114,3.62219804531278,2.43574523358087,3.72966397727209,2.98768277865334,1.64271488932061,1.71906609733755,2.67763551626418,2.62907953852655,3.12442903319266
Gene_1631,Ens_1001631,TGFb,3.48244279426269,3.88757230792591,3.56354655814776,3.78755301293318,4.84116297412522,4.167959705224,3.22063428998465,2.82179746552616,3.56110983395598,4.49675817473155
Gene_1632,Ens_1001632,DNA_Binding,1.1373977383462,3.90995593003623,4.94797061702159,3.37704540245253,4.43146504900135,1.84612876388387,2.27156715127567,2.16829232845166,3.55691734045662,1.76582400265592
Gene_1633,Ens_1001633,Glycolysis,2.61612417713075,2.45256867206588,2.1804157219045,1.95049573064346,2.63957619879114,3.93828713207531,1.01592315265457,3.63094428945146,2.60873162781417,3.23176148173646
Gene_1634,Ens_1001634,Glycolysis,4.99314978240213,1.93024033801229,2.39940559704648,4.22614041993018,4.40532604715246,3.55261900307981,2.89754251128818,2.82365463857869,3.55960661876087,3.32590857116965
Gene_1635,Ens_1001635,DNA_Binding,3.24981103707933,2.83546311398875,2.29791978138189,2.0370855000258,3.45538726530181,1.45606111526635,2.15235912221115,3.45834198578942,2.35375781239656,3.08379826105827
Gene_1636,Ens_1001636,TGFb,2.65979704421441,3.4131659432342,3.60462269315894,2.24599423366284,3.0834482922284,2.00515831100286,3.53296174142354,2.49999729873876,4.02610090890516,2.22661069023391
Gene_1637,Ens_1001637,DNA_Binding,3.63564882639298,3.1567751752129,2.45316668576722,4.04196644263389,3.61217683052314,2.58384490069355,3.48537154611028,3.94199211520472,3.78055978832173,3.21220752184763
